3a Tidak setia dan taat sepenuhnya kepada pancasila, undang-undang dasar negara republik indonesia tahun 1945, negara, dan pemerintah.
3b Tidak mengutamakan kepentingan negara di atas kepentingan pribadi atau golongan serta menghindari segala sesuatu yang dapat merugikan kepentingan negara.
3c Tidak menjunjung tinggi kehormatan dan martabat negara, pemerintah, dan kepolisian negara republik indonesia.
3d Tidak menyimpan rahasia negara dan/atau rahasia jabatan dengan sebaik-baiknya.
3e Tidak hormat-menghormati antar pemeluk agama.
3f Tidak menjunjung tinggi hak asasi manusia.
3g Tidak menaati peraturan perundang-undangan yang berlaku, baik yang berhubungan dengan tugas kedinasan maupun yang berlaku secara umum.
3h Tidak melaporkan kepada atasannya apabila mengetahui ada hal yang dapat membahayakan dan/atau merugikan negara/ pemerintah.
3i Tidak bersikap dan bertingkah laku sopan santun terhadap masyarakat.
3j Tidak berpakaian rapi dan pantas.
4a Tidak memberikan perlindungan, pengayoman, dan pelayanan dengan sebaik-baiknya kepada masyarakat.
4b Tidak memperhatikan dan menyelesaikan dengan sebaik-baiknya laporan dan/atau pengaduan masyarakat.
4c Tidak menaati sumpah atau janji anggota kepolisian negara republik indonesia serta sumpah atau janji jabatan berdasarkan peraturan perundang-undangan yang berlaku.
4d Tidak melaksanakan tugas sebaik-baiknya dengan penuh kesadaran dan rasa tanggung jawab.
4e Tidak memelihara dan meningkatkan keutuhan, kekompakan, persatuan, dan kesatuan kepolisian negara republik indonesia.
4f Tidak menaati segala peraturan perundang-undangan dan peraturan kedinasan yang berlaku.
4g Tidak bertindak dan bersikap tegas serta berlaku adil dan bijaksana terhadap bawahannya.
4h Tidak membimbing bawahannya dalam melaksanakan tugas.
4i Tidak memberikan contoh dan teladan yang baik terhadap bawahannya.
4j Tidak mendorong semangat bawahannya untuk meningkatkan prestasi kerja.
4k Tidak memberikan kesempatan kepada bawahannya untuk mengembangkan karier.
4l Tidak menaati perintah kedinasan yang sah dari atasan yang berwenang.
4m Tidak menaati ketentuan jam kerja.
4n Tidak menggunakan dan memelihara barang milik dinas dengan sebaik-baiknya.
4o Tidak menciptakan dan memelihara suasana kerja yang baik.
5a Arogansi.
5a Asusila.
5a Balapan liar.
5a Cerai tanpa ijin pimpinan.
5a Gratifikasi.
5a Hutang piutang.
5a Ingkar janji.
5a Istri lebih dari satu.
5a Judi.
5a KDRT.
5a Kekerasan.
5a Korupsi.
5a Lahgun Anggaran.
5a Laka lantas menimbulkan korban.
5a Lalai dalam tugas.
5a Mabuk minuman keras.
5a Melanggar prokes.
5a Mengeluarkan tahanan tidak sesuai prosedur.
5a Narkoba.
5a Nikah siri.
5a Pembunuhan.
5a Pemerasan.
5a Pemukulan.
5a Pencurian.
5a Pengancaman.
5a Penganiayaan.
5a Pengeroyokan.
5a Penggelapan.
5a Penimbunan barang subsidi.
5a Penipuan.
5a Penyalahgunaan media sosial.
5a Perbuatan Cabul.
5a Perbuatan tidak menyenangkan.
5a Perselingkuhan.
5a Perzinahan.
5a Tahanan bunuh diri.
5a Tahanan melarikan diri.
5a Tidak profesional dalam penanganan perkara.
5b Melakukan kegiatan politik praktis.
5c Mengikuti aliran yang dapat menimbulkan perpecahan atau mengancam persatuan dan kesatuan bangsa
5d Bekerjasama dengan orang lain di dalam atau di luar lingkungan kerja dengan tujuan untuk memperoleh keuntungan pribadi, golongan, atau pihak lain yang secara langsung atau tidak langsung merugikan kepentingan negara.
5e Bertindak selaku perantara bagi pengusaha atau golongan untuk mendapatkan pekerjaan atau pesanan dari kantor/instansi kepolisian negara republik indonesia demi kepentingan pribadi.
5f Memiliki saham/modal dalam perusahaan yang kegiatan usahanya berada dalam ruang lingkup kekuasaannya.
5g Bertindak sebagai pelindung di tempat perjudian, prostitusi, dan tempat  hiburan.
5h Menjadi penagih piutang atau menjadi pelindung orang yang punya utang.
5i Menjadi perantara/makelar perkara.
5j Menelantarkan keluarga.
6a Membocorkan rahasia operasi kepolisian.
6b Meninggalkan wilayah tugas tanpa izin pimpinan.
6c Menghindarkan tanggung jawab dinas.
6d Menggunakan fasilitas negara untuk kepentingan pribadi.
6e Menguasai barang milik dinas yang bukan diperuntukkan baginya.
6f Mengontrakkan/menyewakan rumah dinas.
6g Menguasai rumah dinas lebih dari 1 (satu) unit.
6h Mengalihkan rumah dinas kepada yang tidak berhak.
6i Menggunakan barang bukti untuk kepentingan pribadi.
6j Berpihak dalam perkara pidana yang sedang ditangani.
6k Memanipulasi perkara.
6l Membuat opini negatif tentang rekan sekerja, pimpinan, dan/atau kesatuan.
6m Mengurusi, mensponsori, dan/atau mempengaruhi petugas dengan pangkat dan jabatannya dalam penerimaan calon anggota kepolisian negara republik indonesia.
6n Mempengaruhi proses penyidikan untuk kepentingan pribadi sehingga mengubah arah kebenaran materil perkara.
6o Melakukan upaya paksa penyidikan yang bukan kewenangannya.
6p Melakukan tindakan yang dapat mengakibatkan, menghalangi, atau mempersulit salah satu pihak yang dilayaninya sehingga mengakibatkan kerugian bagi pihak yang dilayani.
6q Menyalahgunakan wewenang.
6r Menghambat kelancaran pelaksanaan tugas kedinasan.
6s Bertindak sewenang-wenang terhadap bawahan.
6t Menyalahgunakan barang, uang, atau surat berharga milik dinas.
6t Menyalahgunakan Senpi.
6u Memiliki, menjual, membeli, menggadaikan, menyewakan, meminjamkan, atau menghilangkan barang, dokumen, atau surat berharga milik dinas secara tidak sah.
6v Memasuki tempat yang dapat mencemarkan kehormatan atau martabat kepolisian negara republik indonesia, kecuali karena tugasnya.
6w Melakukan pungutan tidak sah dalam bentuk apa pun untuk kepentingan pribadi, golongan, atau pihak lain.
6x Memakai perhiasan secara berlebihan pada saat berpakaian dinas kepolisian negara republik indonesia.
